audio_id,duration,rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
sample_43.wav,3.2412605135768855,0.09446373400222159,1.6659227690200595,3.1013229577357624,1.5171724091930816,0.22603038388787056,1.5334259287972234,0.44304891329352203,1.4669959181736658,4.026817116042393,0.7497839741051988,2.563673654270156,1.7268678562807476,1.9732536988270748,3.0437769564017554,1
sample_44.wav,3.816741487334225,0.10614813395618201,2.5646059258936003,2.466545311450127,0.2188415855343666,1.31395024296482,1.3713297529691397,2.039713821719635,1.2336473907349839,2.8627545919526867,1.577504104567566,1.7313221224750432,3.3493239278107394,1.342101511425259,0.34789766830706514,1
sample_45.wav,2.9607678222398994,0.11631474425078595,0.9803356613078844,3.346225756202748,-0.23046801912445902,1.3827877533520385,-0.6181331986922798,0.5771230921884456,1.9212115999197001,1.1699295048707632,3.0277187487795336,2.3476735422449995,3.5380162818616334,3.040642442799668,1.2373770835644797,1
sample_46.wav,4.730593165555442,0.11720946976719492,1.976447849125762,2.5222506360177785,2.226684248494597,2.1070574529922967,0.518419228448632,2.461272084317831,1.3631547857296105,1.7181551506029,2.3155229409202533,-0.17978866139024552,0.38997832709100355,2.347389841708555,3.446822840111534,1
sample_47.wav,5.717542255795962,0.08833845122862123,-0.17435425790283585,-0.09791524644290406,-0.5615577463306254,-0.34514688113802716,-1.3394697749577562,-0.9243573336303755,0.7410169513364492,-0.6368764742064333,-0.04785892765275731,-0.056836852206949735,0.3275927311429576,0.40608510987442903,0.2439861879976468,0
sample_48.wav,6.502357052096028,0.09665756572427178,2.2253079220409417,4.272434720446881,1.4469101830858677,2.6879329720514282,2.135190340987386,1.5490059829706906,1.7118497375774837,3.542547211374117,2.2510035431501465,0.32049720708659657,1.2231379013786077,0.7334611710550283,2.1919220050361132,1
sample_49.wav,5.074094780419776,0.10565159900976599,1.6304730711666413,2.889037122279892,2.6958638390937852,1.3870167287293105,1.6737662955586403,2.293949387943162,2.150474498773901,0.5801228357290711,2.1794141710488413,0.7916964843406673,1.7517488861389063,3.16729071738378,4.1321464601437015,1
sample_50.wav,6.628615545571292,0.09502617747632906,-0.1314725956716678,0.5737444210044131,1.1734422766324448,-0.05704116685294176,-1.3453354874152414,-0.7725421118422359,0.15763455844094396,0.11447605881877927,-1.5166625462859213,-0.18716554786386091,0.3092783851266944,-2.820168822240691,0.2463479529484988,0
sample_51.wav,3.6198985417851084,0.13214691152039987,2.8260471714415063,0.7236955834616641,1.7274552786381907,3.183987443196889,1.7188359575354428,1.9420360003316974,2.1949550924121874,1.891472157435152,1.6507381146520386,3.2762639878735547,1.7872800830690807,2.834055451849369,1.2918138386404174,1
sample_52.wav,3.2966175606448456,0.10981949903276503,-0.43676423723821745,-1.2883076174635377,-0.3405987069098615,0.3418252139549665,0.5053371476473485,-1.5138305012448536,-0.024129110454973405,0.8268386307091143,1.6165216545137489,0.37120676347005876,0.23045988062763317,0.9343117376707711,-0.28207705687634865,0
sample_53.wav,4.944452301103381,0.11469755572099635,0.3934228992613207,2.2927154821418534,2.5001430331138836,1.9399624583114354,2.5278393499155873,2.630875603596156,2.5106006904103135,1.895990772275305,1.3406758652228326,2.0182309971371173,2.6729702060319176,1.5675988127220384,0.8645676909694313,1
sample_54.wav,5.384065448939308,0.11325762537334826,1.7495839042054206,0.1455211977682408,-1.3569355696995753,-0.601944441935177,-1.8996702808588812,1.7649138055507714,-0.7956551338258075,-1.7582088766554351,-0.31830101410433403,-0.019530389467102203,0.29457680054031987,1.2729102172474238,1.2559370400156968,0
sample_55.wav,4.967305251905907,0.1234694771497065,3.3814540786904868,1.3858774349916838,2.223153054747697,1.3667686032850228,1.8717365195161693,4.792208867909961,3.399417926653883,1.7488821653575592,1.4583792366908126,1.2863711067955328,1.3531636958323765,1.9369024470456535,2.5745617175367155,1
sample_56.wav,2.9325578999601234,0.10362043117407414,0.7077373048943814,2.14098269961206,2.551885971822154,1.149386747048052,0.6166592230283896,2.091168146666439,1.7634626166314649,1.0278377820566749,1.9129847766818626,1.4560165866273165,1.3708003930296762,2.062431703327443,3.124414149970889,1
sample_57.wav,4.910879960487212,0.07406336104088307,0.6897078052451944,1.5886269280435958,0.6802302084176292,-0.5410068657828994,0.9017286971402739,0.7882041407971867,-1.3115491378986817,0.07957954655656065,-0.5831228313242981,0.42737604547079716,-1.4397052966180355,0.33952878740421627,1.2129839285493706,0
sample_58.wav,3.695530499495147,0.10799375903505284,-0.5029747705513431,0.6954024745502987,-1.936752702502465,0.7556658387443146,0.7841464163534985,-1.7806256729074892,0.18807335699177305,1.4341770365203266,0.48674150215806,-1.3853605184444944,-0.8539202975207183,3.186574911811055,-0.4142107809275326,0
sample_59.wav,5.669672548830039,0.08697286212416343,0.26348721533105957,-1.1410085097527383,-0.7613552698089406,-0.2218882712922687,-0.8980272263244584,1.5027343263055881,-0.851180482447485,-1.7394252442322782,0.19731341229026655,0.5930540502830212,1.9620683618985282,1.3444339080830043,-0.9447528520088898,0
sample_60.wav,5.366598246096848,0.08942766636500486,0.2942241290134937,-0.1115088271429437,-0.8782632528234666,-1.349773069381231,-0.7660452024003999,0.7762285047241061,0.665334534508875,-0.8002227353999037,0.7735476151070181,-0.38850706711885274,-0.7920035740952445,0.701131200712918,-0.05171311130804584,0
sample_61.wav,4.060120213672644,0.11172728037510188,-0.234407800316322,-0.8049664808525608,0.09988695440921298,1.7681692930597834,-0.46126705049830724,-0.483933444951233,2.2096055760423776,-0.552692953783497,-1.0509411661889605,0.8255570748695653,-1.1933788124438198,-0.912804486601195,-0.8727610707885383,0
sample_62.wav,4.486133082663306,0.12476566142867272,-0.7837656655863965,-0.38769991640856116,0.48074457976798396,0.31996519114516303,-2.252793394731339,1.2371808002890092,-0.7865720915578501,-0.38163109541321133,-0.34034048288290325,0.9610934572320833,0.31992786184477334,0.14358982547949217,0.16495687540902468,0
sample_63.wav,3.9407864781110487,0.10042543153472124,-0.6905410523162594,-0.41361566562964275,1.4967104074459814,-1.4069434005131694,0.3359681734405766,-0.2544760766453415,0.3323723332239848,0.7401256641052443,-0.22572263161213502,-1.67308401250574,-0.11036475929185985,-0.8131240938463865,1.1320968808346892,0
sample_64.wav,4.937320902726828,0.10617666025197928,-0.9161919154812425,-0.4776455826040052,-0.4949654803680731,-0.44184892724082386,-0.2728445463401307,-0.4580251830145565,-1.7555055887046276,-0.1735444175613875,0.45564691008859476,-0.5815807632272181,-0.19559323684922542,0.8221108472828129,-0.1681396460491672,0
sample_65.wav,5.955142320501238,0.13404429889270475,1.1681777917695553,0.7448646280266051,1.5024275016907862,2.1108863828284177,2.970175082567859,2.4753349254274912,2.453905229441347,2.4158027257204453,1.2067788027929656,1.1444723120593763,3.40904596641209,2.140466975734857,2.149995089907739,1
sample_66.wav,4.014273953664456,0.10481506358977137,1.9328217099506448,1.87234531848181,3.1496720188787473,3.704592093297377,0.9015907820374474,0.9366455001696814,1.11428620020031,1.3742269562682237,2.915653804258344,0.18727203492685707,2.549126675558365,0.8754783203861047,1.9061543837766335,1
sample_67.wav,5.504046515517844,0.1520336622836079,-0.7157599891107518,-0.56060763684731,0.2965769385303051,-1.1081124582588693,-0.6191229482499316,1.021624764399948,-0.6248346184344824,0.22992434541793752,1.1864155905176088,-1.0325332762094106,-0.5299929317034754,0.08112458341850291,0.8027275724376978,0
sample_68.wav,4.469742381627559,0.11131019291263089,2.68205206571262,-0.929448690002268,3.2676515111879736,2.9760407193559466,0.4934747419608847,0.9440101880731566,0.898713510160172,2.777797630877715,1.0111276523644162,4.44125584526534,1.57552408240822,1.1505825302836945,1.33221760571171,1
sample_69.wav,4.207127167737656,0.06478474481688365,3.487246155335927,4.052972024501663,2.2887280030098363,3.3994864269723433,0.9957094365057468,0.9499452101768138,2.7321512260547354,1.2677004502629114,1.5091271051064343,2.6095098962124403,1.497413486094315,2.151216221337547,-0.19644626164309908,1
sample_70.wav,4.892969640045442,0.11506683242209066,1.419946758629957,3.088769654216672,0.8428833812867291,1.37134569492543,0.818018003931781,1.0903102115916656,3.0073043574732625,2.781358119806515,1.4680684917079077,3.917287968605754,2.874739621580257,1.1409226836347435,2.470868859375381,1
sample_71.wav,3.964757677580626,0.10762316769765556,2.239404500535377,1.623699275075004,0.6668716452221934,1.7224863811397666,2.995973678846446,2.7595000375161223,2.0233852146585076,2.0523727687275684,4.632386204677498,2.8290984400183357,1.6918523705468624,2.027487633360813,2.9878344213079937,1
sample_72.wav,4.446350694652818,0.12579505508165492,0.49968511030293383,0.018819049740598424,-1.551512249058929,-1.0363092473737703,-0.6982618487513923,-0.6167753615197077,-0.8644267053357196,1.0454602404822526,-0.4299001052078867,-0.7418431610084755,-1.7931535024541505,0.7504698619350948,0.4463742447585357,0
sample_73.wav,3.8021221074111518,0.11346362702539917,2.4720022709192744,0.8283456526824382,2.662051834758473,1.7965388589196951,2.1241756847446136,0.6520042156328312,3.5895230361038624,1.7985800999230266,3.6776254421561347,1.618228803325957,1.9516803212656557,1.946948008074894,1.359769504531986,1
sample_74.wav,6.9647251329163895,0.09723088032032452,0.07595526791608741,1.6957228778108653,1.188596823087008,-0.03658997434293117,-0.3807634038618044,-0.605679999935798,-0.7504101277546562,0.3812446551620988,-1.2666319951066096,0.5884361802403073,-1.537026001127929,-0.3908882671723887,-1.135012098186069,0
sample_75.wav,5.035263551971728,0.07551403527421269,2.7426824183597223,3.8972886947731116,3.849362141386381,2.6596499980823705,0.730534733987187,1.9679576293195131,-0.16203229992743884,1.95939376832147,1.0103490338356367,2.437506203473036,4.184230601754901,2.203276221057463,2.4944975317803215,1
sample_76.wav,4.300274492007414,0.0958195348542795,2.4822489526806573,2.1566937282465246,2.84310533232324,3.0901834710204468,1.8316995768283573,0.8190275163356144,2.4583890099570684,1.903787737959421,1.3133954681517992,1.4226579842916662,1.034332086152769,2.697182620792853,2.1414789529346736,1
sample_77.wav,5.213979910734222,0.08298959091581401,0.7623375776727022,3.0235306441853447,3.162838577534986,1.251903935378353,2.5991033318635948,0.8483188909656565,0.8952253263584833,2.25893042822569,1.1543106885534775,0.4900068294207931,1.8381352346422692,0.8928167301182395,1.8742073723416701,1
sample_78.wav,4.88767195030917,0.08838953100390555,0.8691560643892732,0.17528677893392386,-0.5800163326536847,-1.9673250642259945,-1.2077593925433523,2.1112963340995843,0.9886087934991747,0.5368074692249037,-0.26789873415849874,3.287761187388739,0.2582027347011369,0.2606561547052026,1.8224633429937909,0
sample_79.wav,4.779030400466777,0.1117715680884122,2.8872908372667423,0.6632745611240694,0.8435841832561433,1.978755220723758,2.809112790731379,1.139434596186113,1.6188623033265812,0.7504350880759949,1.2912217972785018,1.8588503276571944,1.71134183932077,3.3175408190174,1.0531999058186683,1
sample_80.wav,5.614166700043425,0.13339809008702813,-0.7632861041785816,-0.4118233689636573,0.8500793324175533,0.2935375299686405,-0.8497209214776963,-0.3230423687730068,0.6037132405441962,1.4336336088178778,-0.8193415927345735,-0.32573889318261995,-0.29003040146619263,0.5736569632767152,1.7750370211274655,0
sample_81.wav,5.757507710047305,0.10789343059645963,2.037937835447602,2.131927966771957,2.417680752239401,2.2494176876850416,1.5170160739271592,1.6327629992007142,3.401500346552158,0.14033695945020153,3.1584719964733274,2.1133344639053018,2.421827286160877,2.057754146667228,2.03178390487064,1
sample_82.wav,4.4694988523894725,0.07608233875929632,0.6833289928110694,-0.4545477187434442,0.10744437434089255,-0.326673247509044,0.5306831230100478,-0.4213568077704419,-1.208858864620722,-0.684812109738896,1.2237936225131651,-0.24272858931102861,1.5262159587962787,0.6397375066988947,-1.8355704768708747,0
sample_83.wav,4.42418175935532,0.10889205336440282,1.7906861804206384,1.781346722564964,2.3873714806329898,2.1247520996639344,1.336563842780512,2.6213467399691024,1.4340628691075945,1.9057309292350992,2.9492964983753156,2.1227289077054836,2.7675090818172974,2.4524964561026823,1.820797345680859,1
sample_84.wav,4.724948302848356,0.12393262973291302,1.0729780477660118,-0.09139955750911445,0.3231854824582059,1.5154448083522476,0.03757485933586561,0.9481429504720496,-0.07567107265706344,0.4123559690859481,0.5239989555843281,1.2869472861164193,1.4785138785735428,0.753601109159814,0.959496076599441,0
sample_85.wav,2.698078835264415,0.08780434191361236,2.3638724946193608,-0.08087849786546131,1.2838168598535613,0.3817341689625093,-0.31469082878809246,-0.3059544315315921,1.5375513190343435,1.5761725277413785,0.09274306577955228,-0.12454847968642378,-1.046619108093502,-2.0239316109829444,-0.3650550328049707,0
sample_86.wav,3.4848089378014477,0.09731965666654165,1.2140139673650177,2.052258490497483,3.294985584816956,1.6266315749969156,2.1293680067038183,0.7635217134076511,1.3416172820595547,0.14170851177489263,1.5029693093340912,0.8372895606722386,2.317362633255361,0.4465438663367347,0.5252214587616051,1
sample_87.wav,6.3668742674445244,0.10029376389458394,-1.3810446031537749,-1.060605066396601,0.544220352340347,-0.5001978170959958,-2.380739105523497,1.2744402278489033,-0.5945036959490072,-0.5076941283897106,-0.953157504755092,-0.16164379447861094,0.15524605205827927,1.004829149483237,-0.16451453179616995,0
sample_88.wav,6.644967713501284,0.08430203373835521,2.303818595604876,1.2829838508720637,2.845802872562928,1.8301476423222693,0.17031818479191707,1.9046589088033175,2.4781405755558086,-0.1268334877992654,2.3629957034326874,1.5355982185900892,2.3510912916767346,0.4947208238385594,1.1428276261082941,1
sample_89.wav,4.750963960443622,0.11296560867687719,2.7215625051261436,0.7154157343000307,2.5140625524247757,3.6367399618306395,2.615967006046838,3.7303218148571684,1.422771274289429,2.031621973910248,0.8263696074532021,3.423898937246851,3.3762319706355726,2.4015386357192052,2.4918144010879626,1
sample_90.wav,5.576556963055767,0.09758103702784438,1.769133626155231,2.9778155496862,1.5388302679653811,1.8166992904738026,3.0371814056490503,-0.2455858975651628,2.1525258828976166,2.2716835845000305,1.0060790708246068,3.171119064737571,1.779210850207946,1.6479503439677083,2.773399816067611,1
sample_91.wav,5.311250154543536,0.10839064887814057,3.4532606633210343,-0.10564694184032453,2.75656467491314,1.980205655479292,1.0895132964684788,2.1954032212833203,0.44846257903187325,3.5907957421712524,3.1529132562048097,2.107525000430799,1.5944966334459123,1.0038107544040031,0.9437295922518938,1
sample_92.wav,8.078880808455239,0.082250156443958,0.6613942002767512,3.1535903433169254,0.6055049311407383,1.517686429063697,1.7559716478288656,3.918606333876208,4.2143299425565965,2.120634760893454,3.9006490417220867,0.7212641451807436,2.533980797418664,2.3496497571474735,1.2941959448843505,1
sample_93.wav,6.119574911434577,0.0912508339935318,2.692918623031611,3.386349397262843,3.053891552295883,3.0989833574419645,2.2947192529023015,1.6467358645618417,0.6522907696905966,3.04402512944238,2.3932951381664807,0.7741077365600542,0.2217972724341526,2.2010335037165705,2.7566424651069377,1
sample_94.wav,4.872082408519233,0.11444762715655543,1.3941391792411066,1.6978194130173785,0.8054770602339649,3.959837254744675,2.693217601658704,1.774506576665364,1.6782472960097916,2.583837081539059,3.1064571522946443,2.0151232615845536,1.7631479508778216,4.110342652096378,1.1411557217010408,1
sample_95.wav,4.0444595593995745,0.09254333695816466,3.7193779062072965,-0.6031370878272986,2.285803286794733,2.4506130494313885,-0.027677271670848658,2.2955116915903386,1.9675189641579054,1.5647518029948317,1.7541516825560166,2.336322969321281,1.865802310714547,1.3751887954641107,0.917841864172005,1
sample_96.wav,3.3935536797424275,0.1345392770246681,3.9925153531681183,1.6386894380327095,1.154846041573841,2.082772903785426,1.1139597530216228,1.4412041811150427,3.9126881343567956,0.5910392532079607,0.6623258139123158,1.625377180673945,1.0796413836930747,3.440110120069174,0.8213088682037453,1
sample_97.wav,5.203463635867223,0.09200727628770795,1.233343412216652,1.9358158387111808,2.5533889830744267,2.0367828331742346,1.667420620150125,1.6879280679472672,0.6751542190672599,2.2750022982918106,2.612171618618584,1.5198304157927658,3.057059011356577,2.3524229143843147,2.3520386129581206,1
sample_98.wav,4.243649254715697,0.10449369451503772,1.45044286409142,0.9894017800710866,1.9660747740720912,-0.38430678878574565,2.703140197236049,1.662184905808597,3.9837041354787512,0.5078979828546362,2.569289323270064,1.407200766821353,0.9377596826567158,1.3389781184572875,2.309157719517464,1
sample_99.wav,3.5777462904023256,0.1186518166374618,0.8595878869798019,-0.5152183938082427,-1.5947559581633324,0.7451508642848174,2.498430483721495,-0.6274207344263732,0.7571768211020226,1.295207072669644,0.07166855388024412,-0.023393960243946223,-0.1358730483637962,0.7992464575172452,-0.6840460303790417,0
sample_100.wav,4.353427115757474,0.07163268534133937,-0.3871306497895146,1.5301951988633513,0.42069963101847885,0.13416641599584353,-0.22800572680971787,1.2288565502005595,0.41709532442324604,-0.16206210203682392,-0.24237545810511135,-2.382762352073065,0.29315722532296834,0.5657385044539512,0.005085396128234085,0
sample_101.wav,3.9184519963856053,0.0647838237603845,1.9545887820677619,2.664927162301741,1.4220792231672894,2.428342050660725,0.5930225378960112,2.461078032296435,1.0153663129820445,3.195177411511416,2.962210578581098,0.8986733712302901,3.3534515614761187,2.0358432948580494,3.5271323841551308,1
sample_102.wav,6.687141635072565,0.0694868737085981,2.02538842054241,1.0754358856219,2.881146720813369,1.2885378059162953,2.402268077201298,2.250628232103302,2.571141242038074,1.5197855658676005,1.0142669665725257,1.3729491545526495,1.9894435651191467,2.2662953564406236,1.0259398430817783,1
sample_103.wav,5.8816397569494505,0.12525168206854365,0.08032684380234367,0.40240083040456787,2.0013256887344073,1.6155431210229083,3.32099578954071,2.8085710068901166,1.2765133775802,2.268850786400992,1.2262194211093422,3.2075031949519204,2.9361535941282106,1.4030129689544684,0.04825739098955051,1
sample_104.wav,4.992027358683383,0.08896283708215107,1.9861622539057628,1.672982682390229,2.3954209853880384,1.588975063496827,2.108014120979501,1.7356441667965332,3.2666612531984125,2.209348857334689,0.991893493239572,1.1861863580710708,2.7005953972771275,1.1742128747454932,2.4550755757203704,1
sample_105.wav,6.479944138890026,0.15116398571336506,1.3102722259358262,1.7865432206495617,1.042431044984788,3.021622984073039,1.093351454845707,1.2257961816470995,1.028937970892267,1.954955881989076,2.084972962635827,2.1804681418312066,2.1234575561691424,2.759442173822583,1.8895988360984115,1
sample_106.wav,5.077368307647618,0.08871504802685223,1.506877177600228,2.4961991873633163,1.410667768572638,1.6212401633969067,2.957993941480019,1.3973756953854426,1.886841505543916,1.567340486603408,0.9121069878907417,2.226542750930996,0.9104865917265446,1.776060575686726,1.2899749131848988,1
sample_107.wav,4.138715798671736,0.10369102606394075,3.443632003468814,1.464683287432341,1.5413613638989154,4.082660322109797,2.6635456184984347,2.0017830411046087,1.4447269119868285,2.3924560184705204,1.3157578194847566,3.297916505660762,0.5654191390956511,1.9199170017509075,2.652080237354908,1
sample_108.wav,6.5231240772696575,0.13084219905135752,0.7434931057207437,2.5114995753618614,2.856702480242556,2.430862419015037,0.9739191558043756,0.940788291627098,1.0124770375730052,1.0738367365167916,1.294244437772802,3.26257740696415,2.1065054014191866,2.279821595944277,2.8392251446687897,1
sample_109.wav,5.538910043684659,0.14012185776318248,0.8132051867479773,1.9351540400602292,1.6773770878054892,-1.2756826599957316,0.38142561753434195,-0.5002610165866755,0.7413198169079143,-1.2094353289590587,-0.2606083323339582,-0.05750296879491637,-0.5426968739026136,0.26528834478380814,-2.2082780198800926,0
sample_110.wav,3.962753845673544,0.14123007153272796,1.7210370696681916,2.8155010224442627,1.1948282482571237,1.8714537067480432,2.9972655676588724,1.4838833581285653,2.5354587474096335,3.2428268933268276,0.5126255535960231,1.524515258810557,2.9192610916812916,0.5706735290259353,1.3474020906685116,1
sample_111.wav,4.8096613219163915,0.12416732461186286,-0.2797601684958344,-0.048088507330772585,1.0768481446576803,-0.6516751221564157,1.1818900425588936,2.1245562298290137,1.2090101989009971,0.7271679888921005,0.087204992037267,-0.6638331028256903,0.7458565180985776,1.2862520864548588,2.317516231196855,0
sample_112.wav,4.124381746615243,0.12048125051622925,2.7903718960517114,1.8168495289467053,-0.1696774177257021,-0.19438246982002427,1.933551024690544,-0.7738149399339167,0.2201248917918326,2.06589160860224,3.2473036506646777,1.758936777534219,1.8153890055629502,2.1211821519006784,2.583404915798191,1
sample_113.wav,3.617200269035664,0.11185053898402367,2.3400512945688905,1.6433268658201288,0.8058105989077107,3.5994709401137897,1.6419205538206811,1.8203802785943668,3.064170702341044,3.6651423825437814,2.135491372316762,1.5659666456764,0.8422870760587307,1.7973467371778507,2.6761036382971497,1
sample_114.wav,5.926177547531641,0.11556722152333276,0.570612997219531,1.1806409124521446,-0.9587784561867748,0.7031425422200039,1.2272738220812627,1.7256937928147706,2.505448905356894,-0.26776551872484483,1.5413211448013207,0.553627409358232,0.5107355496072734,0.4308460051697467,1.1728942786314784,0
sample_115.wav,6.9094166404701305,0.08897628567342934,2.9681846605328612,1.372686554048697,0.6474913105592777,2.5332073178993126,0.7898394970191149,2.121844464132454,1.548358910823053,3.3227032199889797,3.333998185876925,2.4203098174852045,0.9820505538648496,2.236542193614863,2.017068825199726,1
sample_116.wav,3.6014324261808586,0.08363602233155386,-0.33130838318332273,0.04522270899998256,-1.58358838978758,0.16540366029970424,0.4385792909210054,0.7534174734210928,1.8951486121089698,0.17557408492582183,0.7777350472478546,0.5918011911450157,-0.758463922930865,0.7670626894897021,0.79668416009162,0
sample_117.wav,5.562969236690571,0.09993251085178097,1.3877632654922496,2.0511979018810855,2.4129989121377977,0.6179824313075624,0.6299733726355707,2.099826315099768,1.7368387279401734,0.9752492499236098,2.0746858426368857,3.2592837114361686,1.0205842617848455,2.5379836721509412,2.7180620438372025,1
sample_118.wav,4.3493574308781735,0.09659630754950144,0.9148494734422019,1.4982158071884681,1.7859323022721387,1.5163828604445633,3.065376272259603,1.3326666187835197,0.6275902624386931,3.84804019177085,2.0225003882454398,3.862869121400177,1.8614989780600466,2.7178462289962666,2.539041496752759,1
sample_119.wav,4.512874616235304,0.0909354390134545,-0.8254105299789551,-1.3724655478841008,0.3794053976051097,0.8417807747840127,-0.2580455156111615,-2.241915934508913,-0.3056324424067956,0.9907108466240852,0.7637997723632599,0.12466339340755687,1.1701923340705616,1.350993905727516,-0.3220119706174046,0
sample_120.wav,4.407606075761131,0.11392774894913431,4.949094425308726,2.3229745036176683,2.690472686121513,0.9487799702174973,3.268583235647469,2.2054556870363027,3.048203967675276,1.8789789689904357,1.6083293904959675,3.099463771395653,1.9949591297764713,2.883624548970972,2.1720589223662587,1
sample_121.wav,4.136009230320184,0.11910610417141022,1.2446795807367868,-0.06100397185538355,0.26561699317253346,-2.5317693162508137,0.491412756355527,-0.7756066046023912,-0.8381764823315314,0.7271712595339491,-1.8825207514674638,-0.35166018383421516,-0.44321869242769574,-0.16048622032856263,-0.5883615643067782,0
sample_122.wav,5.048521627944827,0.10176813772583695,0.6489256337919787,2.50024046943657,2.6577631761503735,1.772893992219074,0.7767797699380701,1.1996645938346964,1.399661340993513,1.5962965660020931,2.49200405410296,3.1850069835830155,0.4743850699547558,0.8770988439231673,2.012814304566495,1
sample_123.wav,4.169049883588962,0.12955060162110524,-1.3224579567435701,-0.5336003064391669,-0.06953228624226938,-0.1417575540275386,1.4246277320772434,-0.49898725597911187,0.5935394322931908,0.829149035059542,-1.1310686299349713,1.0615091571758442,0.5521245847298429,1.667797933004515,-1.168490892099267,0
sample_124.wav,5.2704568257798385,0.0771662177173299,0.4818660617184915,1.2208212988130478,-1.1869933883057446,0.13556341641470915,1.5512452664277294,1.7448614066234935,0.003060116738572855,-2.3910785652839595,-0.9621412281903847,1.0084159699429913,-0.7804046059286275,-0.2377233733471127,-0.7906239912729525,0
sample_125.wav,4.949761890550863,0.09612681081440565,2.547264797377967,1.1232262187881552,3.057814180820796,2.728518643514536,2.8822864925992158,4.404837542253973,2.5846229524867406,0.9801986663054063,2.000223947995788,2.0940698411915237,2.1175176191580967,1.5268925866394776,1.7176879580750706,1
sample_126.wav,4.76105195313359,0.0856635535879439,2.5488838353173646,3.7120402840178928,1.410887867218873,2.6376058122312087,1.23841213496378,2.217207937528401,2.237829540758336,2.9792597442869626,1.9048751224465301,1.3316418360091111,1.6457813840833593,0.26327318223556073,1.0562945685699239,1
sample_127.wav,4.092436337958402,0.06266926765853881,-0.25495579355369785,-1.7476365098282616,-0.9355962987624259,0.2587698052439216,-0.30601395435740886,-0.4647672239117277,0.47962531955157295,-0.24965553821891934,-1.4120756063156303,-1.3945284378654765,0.8381772195994377,0.33847310531211144,-0.5050172707451764,0
sample_128.wav,4.423228669431667,0.09834638628314601,1.8745457399970997,2.4347700645568913,1.8220821241956018,3.1955313880867093,2.1454272174057594,0.8227735825487896,1.5676988141904589,2.207542294888742,2.1654915641331405,1.9599627924789007,1.8427636079714478,2.14888660395377,1.836074023244484,1
sample_129.wav,5.755391225825756,0.09756504983233434,2.3278795241593575,2.4754306825266235,1.087189080703487,0.4810302191866853,1.2962896006685667,2.468540161546069,2.2317309420303926,0.6532143378845654,2.9661396608610486,3.5330125422491827,1.9410736454769484,0.4848850637505193,2.4022623446643774,1
sample_130.wav,5.500917187624381,0.1302689948648426,2.0858930062933303,1.2044429320591177,1.5825696180105677,2.5045818144773904,3.6923465724632045,3.7829056000651438,1.0726269943040663,3.8478669957021028,0.8716584297342171,1.6901550986359268,2.4857471474554598,2.4532740421331756,2.949257301852909,1
sample_131.wav,4.022444755201449,0.11261623369109555,-2.219300372747535,0.4243939378610126,0.3440539215634665,0.6265383633369425,0.14432647172603683,-0.24734038702515676,1.2884336225033886,1.1905296437176767,1.2724833308487593,0.7851265854600545,2.1069401822631857,-0.49819192070143903,-0.46378437137810796,0
sample_132.wav,5.099332305429225,0.07951626351341591,-0.22979963057519381,1.2795186697601588,0.3483417392461269,-1.2395622860802396,-2.703348047107357,-2.3789960407532242,-0.6342747168173137,-0.20068521837532977,-1.560170825129944,0.8439514005189311,0.8884469303585544,2.6903150072886937,1.3351046172686238,0
sample_133.wav,5.751387123371789,0.13708185132668377,-0.8514064342603136,-2.2168188393540644,-0.8978300664256293,-1.5028706086823893,0.33935581275622034,0.6700496718155238,1.1288474875493895,-0.4046958568633263,2.1173241443709534,-0.28368622092717277,-0.08860610634860941,-0.5693611920908682,0.9386110786254933,0
sample_134.wav,3.3305947188786282,0.12442067391050707,0.17521141890851205,0.5027448074908146,-0.4877053729487446,-0.7459421264756013,-0.34815739681731317,0.9853997114500495,-0.2336069609828654,1.029604361419693,-0.4112604304834833,1.3163448375195195,0.003197990615288397,-0.4351933321977932,0.5040938319439419,0
sample_135.wav,5.543360192379935,0.11164195406937233,2.98525900260341,-2.4932708203300775,1.0743330047702437,-0.6615414425152919,-0.07492655611844788,-1.5858456403858474,0.20199901075732124,1.9824704501689276,0.14561699682689125,-2.9086607444805037,-0.5248594603244346,-0.8747762242543677,0.15364912929661892,0
sample_136.wav,4.337376241054153,0.09547031802300336,0.3674816654743044,-0.965664803523208,0.4964001177339411,0.7534194635024307,-0.3686193657856996,0.17648418366295282,-0.4949645508907007,0.9537602558113537,-1.89203357248567,-1.222750278738175,-0.9499957035196952,1.277876521041972,0.31912084186854134,0
sample_137.wav,5.570598668593159,0.08081121526553041,-0.3135296861723979,1.6291663649009451,2.0750650393485417,-0.6145387836910949,0.8070464166066873,0.4512260161360988,-1.015995431168029,2.171802667396602,-0.06213606646930852,-0.9156322963584598,-0.552750787066322,-0.3727757944647531,1.187051150666382,0
sample_138.wav,4.236740843457483,0.09255586447857894,0.9218015019772522,-0.581782033392054,1.1801281737415277,-0.856348518281204,1.1196877785533812,-0.07310730200893852,-1.7447603876053015,-0.922351329061918,0.22848217771819174,-0.8197150228673898,-0.7721489637119425,-0.7249141537654967,1.2235796597592736,0
